Category,lat,lon,Part of month,Observation Date,Treated Area (ha),Country,Location Name,Control
NO LOCUST,14.751669,13.15861,Early,01-09-2012,80,Niger,NGUIGMI,TRUE
NO LOCUST,16.409719,7.97056,Early,01-09-2012,50,Niger,TCHIROZERINE,TRUE
NO LOCUST,14.24528,31.67555,Early,01-09-2012,300,Sudan,WAD QUSEIM,TRUE
NO LOCUST,14.21722,31.64167,Early,01-09-2012,200,Sudan,MARKHAH,TRUE
NO LOCUST,14.174449,31.61083,Early,01-09-2012,300,Sudan,MARKHAH,TRUE
NO LOCUST,14.121109,31.596109,Early,01-09-2012,400,Sudan,MARKHAH,TRUE
NO LOCUST,14.07028,31.58139,Early,01-09-2012,200,Sudan,MARKHAH,TRUE
NO LOCUST,20.4575,1.81306,Early,01-09-2012,40,Algeria,BORDJ BADJI MOKHTAR,TRUE
NO LOCUST,20.495559,1.86056,Early,01-09-2012,50,Algeria,BORDJ BADJI MOKHTAR,TRUE
NO LOCUST,20.573059,1.759719,Early,01-09-2012,100,Algeria,BORDJ BADJI MOKHTAR,TRUE
NO LOCUST,17.54305,-12.98028,Early,01-09-2012,100,Mauritania,SANGRAVE,TRUE
NO LOCUST,17.81778,-12.44305,Early,01-09-2012,100,Mauritania,N/A,TRUE
NO LOCUST,17.93916,-12.32639,Early,01-09-2012,100,Mauritania,MOUDJÉRIA,TRUE
NO LOCUST,16.31,-8.03861,Early,01-09-2012,80,Mauritania,TIMBÉDRA,TRUE
NO LOCUST,16.27167,-8.31861,Early,01-09-2012,100,Mauritania,TIMBÉDRA,TRUE
NO LOCUST,16.32222,-8.88639,Early,01-09-2012,80,Mauritania,AWAYNAT IZBIL,TRUE
NO LOCUST,17.16417,-9.4575,Early,01-09-2012,120,Mauritania,AYOUN AL ATROUS,TRUE
NO LOCUST,17.1975,-9.52278,Early,01-09-2012,100,Mauritania,AYOUN AL ATROUS,TRUE
ADULT,14.20389,31.83,Early,02-09-2012,,Sudan,RUQAYBAH,FALSE
ADULT,14.13417,31.89694,Early,02-09-2012,,Sudan,AR RADDAH,FALSE
ADULT,16.13583,7.83139,Early,02-09-2012,,Niger,TCHIROZÉRINE,FALSE
ADULT,16.08222,7.82528,Early,02-09-2012,,Niger,TCHIROZÉRINE,FALSE
ADULT,16.08222,7.82528,Early,02-09-2012,,Niger,TCHIROZÉRINE,FALSE
ADULT,16.12333,7.72111,Early,02-09-2012,,Niger,TCHIROZERINE,FALSE
ADULT,16.06028,7.78944,Early,02-09-2012,,Niger,TCHIROZERINE,FALSE
ADULT,16.06028,7.78944,Early,02-09-2012,,Niger,TCHIROZERINE,FALSE
ADULT,14.62167,12.95278,Early,02-09-2012,,Niger,NGUIGMI,FALSE
ADULT,14.67,12.78444,Early,02-09-2012,,Niger,NGUIGMI,FALSE
ADULT,16.30583,-8.67445,Early,02-09-2012,,Mauritania,OMLAADHAM,FALSE
ADULT,17.19833,-9.56389,Early,02-09-2012,,Mauritania,N/A,FALSE
ADULT,17.03889,-9.52528,Early,02-09-2012,,Mauritania,N/A,FALSE
ADULT,16.135829,7.831389,Early,02-09-2012,200,Niger,TCHIROZÉRINE,TRUE
ADULT,16.08222,7.82528,Early,02-09-2012,300,Niger,TCHIROZÉRINE,TRUE
ADULT,16.123329,7.721109,Early,02-09-2012,20,Niger,TCHIROZERINE,TRUE
ADULT,16.060279,7.78944,Early,02-09-2012,80,Niger,TCHIROZERINE,TRUE
ADULT,14.621669,12.952779,Early,02-09-2012,200,Niger,NGUIGMI,TRUE
ADULT,14.67,12.78444,Early,02-09-2012,200,Niger,NGUIGMI,TRUE
ADULT,14.203889,31.829999,Early,02-09-2012,300,Sudan,RUQAYBAH,TRUE
ADULT,14.134169,31.89694,Early,02-09-2012,300,Sudan,AR RADDAH,TRUE
ADULT,16.30583,-8.67445,Early,02-09-2012,70,Mauritania,OMLAADHAM,TRUE
ADULT,16.16583,-8.87944,Early,02-09-2012,40,Mauritania,KOBENRI,TRUE
ADULT,16.16583,-8.87944,Early,02-09-2012,40,Mauritania,KOBENRI,TRUE
ADULT,17.19833,-9.56389,Early,02-09-2012,90,Mauritania,AYOUN AL ATROUS,TRUE
ADULT,17.03889,-9.52528,Early,02-09-2012,80,Mauritania,AYOUN AL ATROUS,TRUE
HOPPER,16.16583,-8.87944,Early,02-09-2012,,Mauritania,N/A,FALSE
NO LOCUST,14.21972,31.74917,Early,02-09-2012,,Sudan,RUQAYBAH,FALSE
NO LOCUST,14.16444,31.865,Early,02-09-2012,,Sudan,RUQAYBAH,FALSE
NO LOCUST,16.10556,32.62722,Early,02-09-2012,,Sudan,WAD RAMLI,FALSE
NO LOCUST,16.26611,32.78083,Early,02-09-2012,,Sudan,FAREQ EL HAWAWEI,FALSE
NO LOCUST,16.455,32.94361,Early,02-09-2012,,Sudan,AL-BSABER,FALSE
NO LOCUST,16.5375,33.24583,Early,02-09-2012,,Sudan,QAD EL HABOB,FALSE
NO LOCUST,16.05111,7.79028,Early,02-09-2012,,Niger,TCHIROZERINE,FALSE
NO LOCUST,16.07611,7.75139,Early,02-09-2012,,Niger,TCHIROZERINE,FALSE
NO LOCUST,16.13083,7.7175,Early,02-09-2012,,Niger,TCHIROZERINE,FALSE
NO LOCUST,16.05639,7.75861,Early,02-09-2012,,Niger,TCHIROZERINE,FALSE
NO LOCUST,16.08945,7.75528,Early,02-09-2012,,Niger,N/A,FALSE
NO LOCUST,16.18166,7.68472,Early,02-09-2012,,Niger,TCHIROZERINE,FALSE
NO LOCUST,16.1325,7.82444,Early,02-09-2012,,Niger,TCHIROZÉRINE,FALSE
NO LOCUST,16.07861,7.8325,Early,02-09-2012,,Niger,TCHIROZÉRINE,FALSE
NO LOCUST,16.06444,7.83556,Early,02-09-2012,,Niger,TCHIROZÉRINE,FALSE
NO LOCUST,14.95167,8.4175,Early,02-09-2012,,Niger,ANGOAL AÏKI,FALSE
NO LOCUST,15.00472,8.44,Early,02-09-2012,,Niger,GARIN DOUTCHI,FALSE
NO LOCUST,15.04972,8.47361,Early,02-09-2012,,Niger,TATOKOU,FALSE
NO LOCUST,15.04056,8.43694,Early,02-09-2012,,Niger,GARIN DOUTCHI,FALSE
NO LOCUST,15.04389,8.40417,Early,02-09-2012,,Niger,KECHIASKO,FALSE
NO LOCUST,15.06056,8.32889,Early,02-09-2012,,Niger,KECHIASKO,FALSE
NO LOCUST,15.01611,8.17194,Early,02-09-2012,,Niger,DAN KALA,FALSE
NO LOCUST,15.06945,8.13889,Early,02-09-2012,,Niger,GOUDA,FALSE
NO LOCUST,15.12444,8.11861,Early,02-09-2012,,Niger,TANOUT,FALSE
NO LOCUST,13.97944,10.24694,Early,02-09-2012,,Niger,GOURÉ,FALSE
NO LOCUST,14.0575,10.23556,Early,02-09-2012,,Niger,GOURÉ,FALSE
NO LOCUST,14.14111,10.205,Early,02-09-2012,,Niger,GOURE,FALSE
NO LOCUST,14.22361,10.17861,Early,02-09-2012,,Niger,KELLE,FALSE
NO LOCUST,14.27889,10.17944,Early,02-09-2012,,Niger,KELLE,FALSE
NO LOCUST,14.31028,10.24306,Early,02-09-2012,,Niger,KAOKILOUM,FALSE
NO LOCUST,14.59472,13.04667,Early,02-09-2012,,Niger,NGUIGMI,FALSE
NO LOCUST,14.64139,12.90583,Early,02-09-2012,,Niger,NGUIGMI,FALSE
NO LOCUST,14.59861,12.81222,Early,02-09-2012,,Niger,NGUIGMI,FALSE
NO LOCUST,14.58583,12.81278,Early,02-09-2012,,Niger,NGUIGMI,FALSE
NO LOCUST,14.55944,12.8225,Early,02-09-2012,,Niger,NGUIGMI,FALSE
NO LOCUST,14.63278,12.78444,Early,02-09-2012,,Niger,NGUIGMI,FALSE
NO LOCUST,14.70028,12.72167,Early,02-09-2012,,Niger,NGUIGMI,FALSE
NO LOCUST,14.76528,12.67056,Early,02-09-2012,,Niger,NGUIGMI,FALSE
NO LOCUST,14.82333,12.59917,Early,02-09-2012,,Niger,NGUIGMI,FALSE
NO LOCUST,14.90444,12.52445,Early,02-09-2012,,Niger,N/A,FALSE
NO LOCUST,16.38278,-8.84667,Early,02-09-2012,,Mauritania,AWAYNAT IZBIL,FALSE
NO LOCUST,16.58667,-8.8725,Early,02-09-2012,,Mauritania,N/A,FALSE
NO LOCUST,16.14028,-9.01972,Early,02-09-2012,,Mauritania,N/A,FALSE
NO LOCUST,16.09944,-8.8725,Early,02-09-2012,,Mauritania,TOUF,FALSE
NO LOCUST,16.00389,-8.97889,Early,02-09-2012,,Mauritania,N/A,FALSE
NO LOCUST,16.29222,-8.08028,Early,02-09-2012,,Mauritania,TIMBÉDRA,FALSE
NO LOCUST,17.10945,-9.56639,Early,02-09-2012,,Mauritania,N/A,FALSE
NO LOCUST,16.2728,-8.1386,Early,02-09-2012,,Mauritania,TIMBÉDRA,FALSE
NO LOCUST,25.61139,56.24333,Early,02-09-2012,,Oman,DIBBA,FALSE
NO LOCUST,25.6325,56.24944,Early,02-09-2012,,Oman,DIBBA,FALSE
NO LOCUST,25.67611,56.26056,Early,02-09-2012,,Oman,DIBBA,FALSE
NO LOCUST,19.60111,5.135,Early,02-09-2012,,Algeria,IN GUEZZAM,FALSE
NO LOCUST,19.74472,4.89083,Early,02-09-2012,,Algeria,IN GUEZZAM,FALSE
NO LOCUST,19.60639,5.02917,Early,02-09-2012,,Algeria,IN GUEZZAM,FALSE
NO LOCUST,20.40417,1.88861,Early,02-09-2012,,Algeria,BORDJ BADJI MOKHTAR,FALSE
NO LOCUST,20.37806,1.99722,Early,02-09-2012,,Algeria,BORDJ BADJI MOKHTAR,FALSE
NO LOCUST,20.31361,2.06306,Early,02-09-2012,,Algeria,BORDJ BADJI MOKHTAR,FALSE
NO LOCUST,20.44305,2.0625,Early,02-09-2012,,Algeria,N/A,FALSE
NO LOCUST,20.59139,2.06583,Early,02-09-2012,,Algeria,BORDJ BADJI MOKHTAR,FALSE
NO LOCUST,20.66611,2.18667,Early,02-09-2012,,Algeria,BORDJ BADJI MOKHTAR,FALSE
NO LOCUST,20.66222,2.24972,Early,02-09-2012,,Algeria,BORDJ BADJI MOKHTAR,FALSE
NO LOCUST,25.611389,56.243328,Early,02-09-2012,18,Oman,DIBBA,TRUE
NO LOCUST,25.632499,56.249439,Early,02-09-2012,5,Oman,DIBBA,TRUE
NO LOCUST,25.676109,56.260559,Early,02-09-2012,4,Oman,DIBBA,TRUE
NO LOCUST,16.05639,7.758609,Early,02-09-2012,150,Niger,TCHIROZERINE,TRUE
NO LOCUST,16.08945,7.75528,Early,02-09-2012,40,Niger,TCHIROZERINE,TRUE
NO LOCUST,16.181659,7.68472,Early,02-09-2012,10,Niger,TCHIROZERINE,TRUE
NO LOCUST,16.132499,7.82444,Early,02-09-2012,20,Niger,TCHIROZÉRINE,TRUE
NO LOCUST,16.078609,7.832499,Early,02-09-2012,100,Niger,TCHIROZÉRINE,TRUE
NO LOCUST,16.064439,7.835559,Early,02-09-2012,70,Niger,TCHIROZÉRINE,TRUE
NO LOCUST,14.951669,8.417499,Early,02-09-2012,100,Niger,ANGOAL AÏKI,TRUE
NO LOCUST,15.004719,8.439999,Early,02-09-2012,30,Niger,GARIN DOUTCHI,TRUE
NO LOCUST,15.049719,8.473609,Early,02-09-2012,40,Niger,TATOKOU,TRUE
NO LOCUST,15.040559,8.43694,Early,02-09-2012,50,Niger,GARIN DOUTCHI,TRUE
NO LOCUST,15.043889,8.40417,Early,02-09-2012,40,Niger,KECHIASKO,TRUE
NO LOCUST,15.06056,8.328889,Early,02-09-2012,100,Niger,KECHIASKO,TRUE
NO LOCUST,15.01611,8.171939,Early,02-09-2012,100,Niger,DAN KALA,TRUE
NO LOCUST,15.06945,8.13889,Early,02-09-2012,200,Niger,GOUDA,TRUE
NO LOCUST,15.12444,8.11861,Early,02-09-2012,50,Niger,TANOUT,TRUE
NO LOCUST,13.979439,10.246939,Early,02-09-2012,75,Niger,GOURÉ,TRUE
NO LOCUST,14.057499,10.23556,Early,02-09-2012,150,Niger,GOURÉ,TRUE
NO LOCUST,14.14111,10.204999,Early,02-09-2012,100,Niger,GOURE,TRUE
NO LOCUST,14.223609,10.178609,Early,02-09-2012,90,Niger,KELLE,TRUE
NO LOCUST,14.278889,10.179439,Early,02-09-2012,150,Niger,KELLE,TRUE
NO LOCUST,14.310279,10.24306,Early,02-09-2012,100,Niger,KAOKILOUM,TRUE
NO LOCUST,14.594719,13.046669,Early,02-09-2012,80,Niger,NGUIGMI,TRUE
NO LOCUST,14.641389,12.90583,Early,02-09-2012,100,Niger,NGUIGMI,TRUE
NO LOCUST,14.598609,12.812219,Early,02-09-2012,200,Niger,NGUIGMI,TRUE
NO LOCUST,14.585829,12.81278,Early,02-09-2012,50,Niger,NGUIGMI,TRUE
NO LOCUST,14.559439,12.8225,Early,02-09-2012,100,Niger,NGUIGMI,TRUE
NO LOCUST,14.63278,12.78444,Early,02-09-2012,200,Niger,NGUIGMI,TRUE
NO LOCUST,14.70028,12.72167,Early,02-09-2012,300,Niger,NGUIGMI,TRUE
NO LOCUST,14.765279,12.670559,Early,02-09-2012,100,Niger,NGUIGMI,TRUE
NO LOCUST,14.823329,12.599169,Early,02-09-2012,60,Niger,NGUIGMI,TRUE
NO LOCUST,14.904439,12.52445,Early,02-09-2012,80,Niger,NGUIGMI,TRUE
NO LOCUST,16.051109,7.790279,Early,02-09-2012,60,Niger,TCHIROZERINE,TRUE
NO LOCUST,16.07611,7.751389,Early,02-09-2012,50,Niger,TCHIROZERINE,TRUE
NO LOCUST,16.13083,7.7175,Early,02-09-2012,30,Niger,TCHIROZERINE,TRUE
NO LOCUST,14.219719,31.74917,Early,02-09-2012,200,Sudan,RUQAYBAH,TRUE
NO LOCUST,14.16444,31.864999,Early,02-09-2012,300,Sudan,RUQAYBAH,TRUE
NO LOCUST,16.10556,32.62722,Early,02-09-2012,300,Sudan,WAD RAMLI,TRUE
NO LOCUST,16.266109,32.78083,Early,02-09-2012,500,Sudan,FAREQ EL HAWAWEI,TRUE
NO LOCUST,16.454999,32.943611,Early,02-09-2012,400,Sudan,AL-BSABER,TRUE
NO LOCUST,16.5375,33.24583,Early,02-09-2012,700,Sudan,QAD EL HABOB,TRUE
NO LOCUST,19.60111,5.135,Early,02-09-2012,60,Algeria,IN GUEZZAM,TRUE
NO LOCUST,19.74472,4.89083,Early,02-09-2012,40,Algeria,IN GUEZZAM,TRUE
NO LOCUST,19.606389,5.02917,Early,02-09-2012,50,Algeria,IN GUEZZAM,TRUE
NO LOCUST,20.404169,1.88861,Early,02-09-2012,60,Algeria,BORDJ BADJI MOKHTAR,TRUE
NO LOCUST,20.378059,1.99722,Early,02-09-2012,50,Algeria,BORDJ BADJI MOKHTAR,TRUE
NO LOCUST,20.31361,2.06306,Early,02-09-2012,60,Algeria,BORDJ BADJI MOKHTAR,TRUE
NO LOCUST,20.44305,2.0625,Early,02-09-2012,60,Algeria,BORDJ BADJI MOKHTAR,TRUE
NO LOCUST,20.59139,2.065829,Early,02-09-2012,60,Algeria,BORDJ BADJI MOKHTAR,TRUE
NO LOCUST,20.666109,2.18667,Early,02-09-2012,70,Algeria,BORDJ BADJI MOKHTAR,TRUE
NO LOCUST,20.66222,2.24972,Early,02-09-2012,80,Algeria,BORDJ BADJI MOKHTAR,TRUE
NO LOCUST,16.38278,-8.84667,Early,02-09-2012,100,Mauritania,AWAYNAT IZBIL,TRUE
NO LOCUST,16.58667,-8.8725,Early,02-09-2012,100,Mauritania,AYOUN AL ATROUS,TRUE
NO LOCUST,16.14028,-9.01972,Early,02-09-2012,100,Mauritania,KOBENRI,TRUE
NO LOCUST,16.09944,-8.8725,Early,02-09-2012,120,Mauritania,TOUF,TRUE
NO LOCUST,16.00389,-8.97889,Early,02-09-2012,100,Mauritania,KOBENRI,TRUE
NO LOCUST,16.29222,-8.08028,Early,02-09-2012,100,Mauritania,TIMBÉDRA,TRUE
NO LOCUST,17.10945,-9.56639,Early,02-09-2012,100,Mauritania,N/A,TRUE
NO LOCUST,16.2728,-8.1386,Early,02-09-2012,80,Mauritania,TIMBÉDRA,TRUE
ADULT,15.984999,20.854169,Early,03-09-2012,150,Chad,OUADI OU HAMIDE,TRUE
ADULT,16.27083,20.833059,Early,03-09-2012,120,Chad,OUADI SABOK,TRUE
ADULT,15.051389,20.93861,Early,03-09-2012,120,Chad,HADJER GANATIR,TRUE
ADULT,14.97778,20.94,Early,03-09-2012,100,Chad,HADJER GANATIR,TRUE
ADULT,14.848059,17.26778,Early,03-09-2012,300,Chad,SALALI,TRUE
ADULT,15.985,20.85417,Early,03-09-2012,,Chad,OUADI OU HAMIDE,FALSE
ADULT,16.27083,20.83306,Early,03-09-2012,,Chad,OUADI SABOK,FALSE
ADULT,15.05139,20.93861,Early,03-09-2012,,Chad,HADJER GANATIR,FALSE
ADULT,14.97778,20.94,Early,03-09-2012,,Chad,HADJER GANATIR,FALSE
ADULT,14.84806,17.26778,Early,03-09-2012,,Chad,SALALI,FALSE
ADULT,16.12222,7.32722,Early,03-09-2012,,Niger,TCHIROZERINE,FALSE
ADULT,16.12222,7.32722,Early,03-09-2012,,Niger,TCHIROZERINE,FALSE
ADULT,16.13528,7.15083,Early,03-09-2012,,Niger,TCHIROZÉRINE,FALSE
ADULT,15.17667,8.17917,Early,03-09-2012,,Niger,TANOUT,FALSE
ADULT,16.1375,7.33028,Early,03-09-2012,,Niger,TCHIROZERINE,FALSE
ADULT,16.1375,7.33028,Early,03-09-2012,,Niger,TCHIROZERINE,FALSE
ADULT,16.59861,-9.11389,Early,03-09-2012,,Mauritania,N/A,FALSE
ADULT,16.07972,-8.71389,Early,03-09-2012,,Mauritania,TOUF,FALSE
ADULT,16.98111,-9.55861,Early,03-09-2012,,Mauritania,N/A,FALSE
ADULT,17.08,-9.57833,Early,03-09-2012,,Mauritania,N/A,FALSE
ADULT,16.87361,-9.46195,Early,03-09-2012,,Mauritania,N/A,FALSE
ADULT,16.122219,7.327219,Early,03-09-2012,200,Niger,TCHIROZERINE,TRUE
ADULT,16.13528,7.150829,Early,03-09-2012,100,Niger,TCHIROZÉRINE,TRUE
ADULT,15.17667,8.179169,Early,03-09-2012,50,Niger,TANOUT,TRUE
ADULT,16.1375,7.330279,Early,03-09-2012,30,Niger,TCHIROZERINE,TRUE
ADULT,16.59861,-9.11389,Early,03-09-2012,50,Mauritania,AYOUN AL ATROUS,TRUE
ADULT,16.07972,-8.71389,Early,03-09-2012,150,Mauritania,TOUF,TRUE
ADULT,16.98111,-9.55861,Early,03-09-2012,150,Mauritania,AYOUN AL ATROUS,TRUE
ADULT,17.08,-9.57833,Early,03-09-2012,120,Mauritania,AYOUN AL ATROUS,TRUE
ADULT,16.87361,-9.46195,Early,03-09-2012,200,Mauritania,N/A,TRUE
HOPPER,16.14417,20.809169,Early,03-09-2012,180,Chad,OUADI HAOUACH,TRUE
HOPPER,16.14417,20.809169,Early,03-09-2012,180,Chad,OUADI HAOUACH,TRUE
HOPPER,16.3575,20.821109,Early,03-09-2012,130,Chad,OUADI SABOK,TRUE
HOPPER,16.3575,20.821109,Early,03-09-2012,130,Chad,OUADI SABOK,TRUE
HOPPER,15.17111,20.60444,Early,03-09-2012,150,Chad,MARES ABOUSNET,TRUE
HOPPER,15.17111,20.60444,Early,03-09-2012,150,Chad,MARES ABOUSNET,TRUE
HOPPER,16.14417,20.80917,Early,03-09-2012,,Chad,OUADI HAOUACH,FALSE
HOPPER,16.14417,20.80917,Early,03-09-2012,,Chad,OUADI HAOUACH,FALSE
HOPPER,16.3575,20.82111,Early,03-09-2012,,Chad,OUADI SABOK,FALSE
HOPPER,16.3575,20.82111,Early,03-09-2012,,Chad,OUADI SABOK,FALSE
HOPPER,15.17111,20.60444,Early,03-09-2012,,Chad,MARES ABOUSNET,FALSE
HOPPER,15.17111,20.60444,Early,03-09-2012,,Chad,MARES ABOUSNET,FALSE
NO LOCUST,15.06583,17.62445,Early,03-09-2012,150,Chad,TERKALANGA,TRUE
NO LOCUST,13.28305,30.10333,Early,03-09-2012,,Sudan,SHARAFAH,FALSE
NO LOCUST,13.47583,29.88444,Early,03-09-2012,,Sudan,FAROGA,FALSE
NO LOCUST,13.675,29.78972,Early,03-09-2012,,Sudan,UMM KURAYDIM,FALSE
NO LOCUST,18.86306,36.81111,Early,03-09-2012,,Sudan,SINKAT,FALSE
NO LOCUST,18.96028,36.725,Early,03-09-2012,,Sudan,GEBEIT,FALSE
NO LOCUST,19.01194,36.57139,Early,03-09-2012,,Sudan,PORT SUDAN,FALSE
NO LOCUST,19.06028,36.50778,Early,03-09-2012,,Sudan,PORT SUDAN,FALSE
NO LOCUST,19.15583,36.28028,Early,03-09-2012,,Sudan,PORT SUDAN,FALSE
NO LOCUST,19.13417,36.10944,Early,03-09-2012,,Sudan,PORT SUDAN,FALSE
NO LOCUST,19.03944,35.96833,Early,03-09-2012,,Sudan,PORT SUDAN,FALSE
NO LOCUST,18.98833,35.86278,Early,03-09-2012,,Sudan,PORT SUDAN,FALSE
NO LOCUST,18.82472,35.53389,Early,03-09-2012,,Sudan,PORT SUDAN,FALSE
NO LOCUST,14.30917,31.71306,Early,03-09-2012,,Sudan,WAD QUSEIM,FALSE
NO LOCUST,14.35639,31.73417,Early,03-09-2012,,Sudan,WAD QUSEIM,FALSE
NO LOCUST,14.40972,31.75944,Early,03-09-2012,,Sudan,GHOMERA,FALSE
NO LOCUST,14.45,31.79917,Early,03-09-2012,,Sudan,GHOMERA,FALSE
NO LOCUST,14.475,31.84056,Early,03-09-2012,,Sudan,BASHIR MAQBUL,FALSE
NO LOCUST,16.72556,33.23028,Early,03-09-2012,,Sudan,AL MATAMMAH,FALSE
NO LOCUST,16.75611,33.35916,Early,03-09-2012,,Sudan,EL MATAMMA,FALSE
NO LOCUST,16.83945,33.78611,Early,03-09-2012,,Sudan,KABUSHIYA,FALSE
NO LOCUST,16.76556,33.83528,Early,03-09-2012,,Sudan,SHENDI,FALSE
NO LOCUST,17.46083,33.95972,Early,03-09-2012,,Sudan,AD-DAMAR,FALSE
NO LOCUST,15.06583,17.62445,Early,03-09-2012,,Chad,TERKALANGA,FALSE
NO LOCUST,15.22194,-9.55417,Early,03-09-2012,,Mali,NIORO DU SAHEL,FALSE
NO LOCUST,15.15555,-9.49083,Early,03-09-2012,,Mali,LOUGOUNIALBI,FALSE
NO LOCUST,15.1025,-10.49667,Early,03-09-2012,,Mali,NIOUGOMÉRA,FALSE
NO LOCUST,15.11667,-10.53167,Early,03-09-2012,,Mali,YELIMANE,FALSE
NO LOCUST,14.65667,-7.46917,Early,03-09-2012,,Mali,BÉLÉKO,FALSE
NO LOCUST,14.69611,-7.46139,Early,03-09-2012,,Mali,NARA,FALSE
NO LOCUST,14.63417,-7.47778,Early,03-09-2012,,Mali,BÉLÉKO,FALSE
NO LOCUST,16.14056,7.39361,Early,03-09-2012,,Niger,TCHIROZERINE,FALSE
NO LOCUST,13.92528,6.27972,Early,03-09-2012,,Niger,BANA,FALSE
NO LOCUST,13.91611,6.24389,Early,03-09-2012,,Niger,TAKORKA,FALSE
NO LOCUST,13.91555,6.21833,Early,03-09-2012,,Niger,TAKORKA,FALSE
NO LOCUST,13.93972,6.17389,Early,03-09-2012,,Niger,TAKORKA,FALSE
NO LOCUST,13.96556,6.17,Early,03-09-2012,,Niger,TAKORKA,FALSE
NO LOCUST,16.24778,7.61528,Early,03-09-2012,,Niger,TCHIROZERINE,FALSE
NO LOCUST,16.14528,7.52889,Early,03-09-2012,,Niger,TCHIROZERINE,FALSE
NO LOCUST,16.14528,7.39111,Early,03-09-2012,,Niger,TCHIROZERINE,FALSE
NO LOCUST,16.13861,7.14917,Early,03-09-2012,,Niger,TCHIROZÉRINE,FALSE
NO LOCUST,15.89194,6.87583,Early,03-09-2012,,Niger,TAMAYA,FALSE
NO LOCUST,16.23944,7.61695,Early,03-09-2012,,Niger,N/A,FALSE
NO LOCUST,16.14389,7.53111,Early,03-09-2012,,Niger,TCHIROZERINE,FALSE
NO LOCUST,15.215,8.15389,Early,03-09-2012,,Niger,TANOUT,FALSE
NO LOCUST,15.26972,8.14556,Early,03-09-2012,,Niger,TANOUT,FALSE
NO LOCUST,15.35889,8.06944,Early,03-09-2012,,Niger,TANOUT,FALSE
NO LOCUST,15.41667,8.00028,Early,03-09-2012,,Niger,TANOUT,FALSE
NO LOCUST,15.4925,7.96278,Early,03-09-2012,,Niger,TANOUT,FALSE
NO LOCUST,14.26806,10.12389,Early,03-09-2012,,Niger,KELLE,FALSE
NO LOCUST,14.16667,10.03333,Early,03-09-2012,,Niger,DAMOU KAODI,FALSE
NO LOCUST,14.21972,10.01639,Early,03-09-2012,,Niger,DAMOU KAODI,FALSE
NO LOCUST,14.16806,9.94583,Early,03-09-2012,,Niger,DAMOU KAODI,FALSE
NO LOCUST,14.23472,9.88667,Early,03-09-2012,,Niger,DAMOU KAODI,FALSE
NO LOCUST,14.19305,9.8175,Early,03-09-2012,,Niger,BIRNIN KAZOE,FALSE
NO LOCUST,14.81667,12.45139,Early,03-09-2012,,Niger,NGUIGMI,FALSE
NO LOCUST,14.73972,12.45111,Early,03-09-2012,,Niger,NGUIGMI,FALSE
NO LOCUST,14.65805,12.46583,Early,03-09-2012,,Niger,NGUIGMI,FALSE
NO LOCUST,14.55,12.44417,Early,03-09-2012,,Niger,NGUIGMI,FALSE
NO LOCUST,14.38667,12.42028,Early,03-09-2012,,Niger,NGUIGMI,FALSE
NO LOCUST,14.19833,12.41,Early,03-09-2012,,Niger,NGUIGMI,FALSE
NO LOCUST,14.03917,12.47472,Early,03-09-2012,,Niger,NGUIGMI,FALSE
NO LOCUST,13.91917,12.61056,Early,03-09-2012,,Niger,NGUIGMI,FALSE
NO LOCUST,13.76861,12.605,Early,03-09-2012,,Niger,NARTIA,FALSE
NO LOCUST,13.73361,12.61111,Early,03-09-2012,,Niger,NARTIA,FALSE
NO LOCUST,13.61945,12.60222,Early,03-09-2012,,Niger,SAGAM,FALSE
NO LOCUST,17.65056,-12.87611,Early,03-09-2012,,Mauritania,SANGRAVE,FALSE
NO LOCUST,17.80444,-12.81194,Early,03-09-2012,,Mauritania,N/A,FALSE
NO LOCUST,18.04083,-12.76722,Early,03-09-2012,,Mauritania,N/A,FALSE
NO LOCUST,18.10472,-12.69861,Early,03-09-2012,,Mauritania,N/A,FALSE
NO LOCUST,16.54361,-9.02056,Early,03-09-2012,,Mauritania,N/A,FALSE
NO LOCUST,16.43444,-9.12167,Early,03-09-2012,,Mauritania,N/A,FALSE
NO LOCUST,16.07139,-8.83583,Early,03-09-2012,,Mauritania,TOUF,FALSE
NO LOCUST,16.16417,-8.70889,Early,03-09-2012,,Mauritania,N/A,FALSE
NO LOCUST,16.26639,-8.51556,Early,03-09-2012,,Mauritania,OMLAADHAM,FALSE
NO LOCUST,18.33639,42.55972,Early,03-09-2012,,Saudi Arabia,ABHA SAUDI ARABI,FALSE
NO LOCUST,19.85083,5.88056,Early,03-09-2012,,Algeria,IN GUEZZAM,FALSE
NO LOCUST,19.69861,5.88167,Early,03-09-2012,,Algeria,IN GUEZZAM,FALSE
NO LOCUST,16.14056,7.39361,Early,03-09-2012,80,Niger,TCHIROZERINE,TRUE
NO LOCUST,13.925279,6.279719,Early,03-09-2012,80,Niger,BANA,TRUE
NO LOCUST,13.91611,6.243889,Early,03-09-2012,70,Niger,TAKORKA,TRUE
NO LOCUST,13.91555,6.218329,Early,03-09-2012,60,Niger,TAKORKA,TRUE
