row_id,Moisture_T30,Moisture_T15
873,-5.521642832,-6.196546316
874,-6.710177801,-4.978476534
875,-4.91103867,-3.470265161
876,-3.877402362,-3.979788134
877,-6.954636826,-4.729069513
878,-6.094240909,-3.911696355
879,-5.43013765,-6.498061053
880,-5.53444272,
881,-6.093350674,-4.963415572
882,-8.14338889,-5.934011556
883,-4.712878174,-3.779732219
884,-6.012390846,-4.235631798
885,-5.751717572,-4.568787771
886,-5.850929453,-5.983780661
887,-4.713735801,-5.884192032
888,-5.527174051,-5.445002949
889,-5.981692435,-4.641839296
890,-7.867034048,-5.825787213
891,-6.776931168,-5.289373983
892,-5.896383101,-5.235866989
893,-6.004855197,-6.629518861
894,-8.279920019,-7.108976555
895,-6.507427715,-5.355963316
896,-5.531752374,-5.998909289
897,-5.945928879,-6.311373657
898,-7.707075535,-5.963202809
899,-6.863627988,-7.616491079
900,-8.002449241,-6.802429525
901,-6.545374772,-5.362051316
902,-7.49258039,-5.032279499
903,-5.590824555,-4.971049206
904,-6.76141065,-6.032030849
905,-5.489725628,-4.450162729
906,-5.978338471,-5.857025358
907,-8.534599646,-8.677378102
908,-5.129572357,-6.143814971
909,-5.406078864,-5.587917291
910,-4.81450709,-4.763063394
911,-6.193082438,-6.205740525
912,-5.584134589,-6.21928966
913,-5.274760941,-5.581517969
914,-9.971256277,-9.407900429
915,-5.162817599,-4.885330589
916,-7.690648565,-8.687466928
917,-7.021144666,-7.175590401
918,-6.110819688,-5.233084107
919,-8.111172487,-7.662177704
920,-6.078140852,-5.206813066
921,-5.06068817,-5.217830747
922,-5.934293859,-6.373898072
923,-8.821679436,-8.330005262
924,-7.913697706,
925,-4.8925943,-4.207328253
926,-5.538857066,-7.819955075
927,-5.920944309,-6.683791702
928,-5.075307179,-6.30561868
929,-5.633455418,-5.969336897
930,-6.01633871,-6.158384925
931,-11.86256556,-12.32201432
932,-8.222639763,-7.832585994
933,-6.441224114,-6.002853154
934,-6.00254826,-8.722719503
935,-7.34352472,-7.744239622
936,-4.216790401,-5.638167607
937,-7.04808026,-7.342609042
938,-7.461535793,-8.321413336
939,-6.27887116,-5.954476594
940,-7.23492456,-5.556277037
941,-6.433942404,-5.696924779
942,-4.911122614,-5.092230748
943,-5.627656105,-5.684850652
944,-6.556910596,-4.838803729
945,-5.1902872,-5.320170374
946,-6.824942157,-5.493821481
947,-7.62346558,-6.723462966
948,-8.237863749,-9.91999442
949,-4.816721562,-5.486861151
950,-5.23568991,-5.572290683
951,-7.62708308,-9.882059482
952,-6.366268144,-5.726833343
953,-4.891662048,-2.788486543
954,-3.860033134,-4.148593683
955,-6.062002862,-3.199619591
956,-6.063877798,-5.35207208
957,-5.849394245,-5.337670611
958,-4.919573932,-5.229643442
959,-5.835805125,-7.740038261
960,-8.906493138,-8.998607645
961,-4.993409304,-5.781525482
962,-6.840160742,-6.140030936
963,-7.113544096,-7.444500471
964,-5.493538906,-4.593953344
965,-5.880176784,-5.716028804
966,-5.672513392,-5.96593177
967,-5.851703063,-4.085622379
968,-6.838878856,-5.102454712
969,-4.972437439,
970,-6.702980864,-6.866584585
971,-7.559055311,-5.811723845
972,-6.125886447,-5.183350541
973,-6.389749166,-7.679670239
974,-5.370112575,-7.980458775
975,-5.857805554,-5.997697496
976,-6.335543557,-8.03584088
977,-5.918315915,-5.770921398
978,-5.58463794,-6.368538598
979,-6.860052826,-5.7990693
980,-8.273781066,-8.77613183
981,-9.629082655,-10.91124854
982,-6.006666507,-6.292690712
983,-5.42911199,-5.727987767
984,-5.257555538,-5.514535333
985,-5.9690849,-6.199749143
986,-6.781861244,-7.38507424
987,-6.141748227,-5.440092705
988,-5.226529919,-7.346065164
989,-9.665382704,-8.112913116
990,-4.438138603,-4.573066079
991,-4.666061981,-6.310927929
992,-8.060650703,-8.026432725
993,-9.444491011,-9.161374322
994,-5.700028414,-5.480732509
995,-9.507188277,-9.138503252
996,-10.82075014,-10.2343061
997,-4.663186358,-4.827059827
998,-6.456834741,-6.095143902
999,-4.808735277,-4.688973149
1000,-5.174355273,-5.886475026
1001,-6.147071039,-7.395471349
1002,-7.618649612,-6.509706444
1003,-5.411043014,-5.465459689
1004,-7.617208068,-5.389651543
1005,-6.733073517,-7.438932727
1006,-4.374785067,-5.174022432
1007,-4.892630252,-4.711295622
1008,-7.285652144,-7.626026746
1009,-5.41854879,-6.089065511
1010,-6.079677669,-4.949320795
1011,-7.15824456,-7.923766892
1012,-5.63467981,-5.32361753
1013,-5.624753164,-6.022002685
1014,-7.255445136,-8.057208623
1015,-6.659809157,-5.108494666
1016,-5.069382715,-4.812091821
1017,-9.086614766,-7.259521815
1018,-9.052619637,-8.583928607
1019,-5.707871242,-5.528056987
1020,-6.052757112,-4.101789573
1021,-4.791514109,-9.570861632
1022,-6.187263361,-6.425705131
1023,-6.35416083,-5.927643213
1024,-6.731763722,-6.409319428
1025,-5.57618601,-4.579254306
1026,-8.79224543,-9.058833579
1027,-5.371589783,-3.887866338
1028,-6.315990836,-7.08108899
1029,-9.029157199,-6.983257019
1030,-5.415906787,-4.271006081
1031,-10.76037108,-8.956211847
1032,-6.594610779,-6.906037987
1033,-6.291830963,-5.877219662
1034,-5.480789885,-5.133447602
1035,-5.255120057,-4.780144517
1036,-7.604822038,-7.605960511
1037,-6.606119407,-5.44345066
1038,-9.64712113,-9.191716597
1039,-6.316737166,-5.057696743
1040,-5.685362402,-4.90968893
1041,-8.04176818,-7.666132304
1042,-5.457836505,-5.359288621
1043,-8.064180428,-7.594057803
1044,-5.948063061,-5.936498307
1045,-4.849640793,-4.487548276
1046,-4.415387526,-4.612294237
1047,-7.582451587,-6.433114478
1048,-5.566407912,-4.916679261
1049,-5.584235926,-3.943132246
1050,-9.577622696,-7.757593315
1051,-5.795148422,-4.908217733
1052,-5.759132197,-4.785240064
1053,-7.079859548,-8.317715135
1054,-8.826237202,-9.152788632
1055,-7.884379306,-8.453659505
1056,-6.55775707,-5.458951778
1057,-4.722471027,-6.370808314
1058,-3.888013768,-5.098797608
1059,-5.558370094,-7.108066074
1060,-7.111321385,-7.524230146
1061,-6.196281041,-5.592903922
1062,-5.089461384,-6.218438801
1063,-4.687431735,-8.011761417
1064,-4.703973614,-5.116450453
1065,-8.088706283,-9.03285412
1066,-6.472412589,-6.749475544
1067,-5.565936834,-4.874064328
1068,-3.986045496,-4.65361224
1069,-5.927615876,-5.31151707
1070,-6.290611657,-5.464079304
1071,-5.745674,-5.929664816
1072,-5.364438677,-5.321623945
1073,-5.170735727,-6.082152897
1074,-7.510028189,-4.623388099
1075,-6.684729461,-5.916872068
1076,-6.884298803,-8.48596019
1077,-7.195295927,-7.286435067
1078,-6.912336453,-5.683943891
1079,-5.74459993,-4.855864242
1080,-7.974516686,-8.029695825
1081,-7.795497098,-6.284913419
1082,-6.000291827,-4.6744272
1083,-7.69964691,-6.899120839
1084,-5.629715036,-5.157630884
1085,-5.927619147,-4.169198849
1086,-4.81057757,-5.655909541
1087,-6.182404938,-7.798608447
1088,-5.309349661,-5.240240513
1089,-5.967969627,-5.885014157
1090,-5.735114316,-5.223399561
1091,-4.93622628,-5.168227756
1092,-5.503008374,-4.883799242
1093,-6.987631426,-6.847991155
1094,-4.03032381,-6.705743349
1095,-5.202718279,-4.718222897
1096,-5.171302522,-5.666989408
1097,-5.267992414,-4.959836744
1098,-5.078094571,-5.366765648
1099,-4.645069934,-5.849698739
1100,-5.976937823,-6.59783344
1101,-5.209572646,-4.66624238
1102,-5.544273286,-4.778698645
1103,-5.874739562,-5.155101686
1104,-9.122449598,-8.779490505
1105,-9.135971042,-9.965411169
1106,-6.82695566,-4.247500331
1107,-5.560812352,-5.117316897
1108,-5.18711696,-5.612502726
1109,-6.615020462,-5.007928429
1110,-6.615020462,-5.007928429
1111,-9.092431613,-7.284112615
1112,-6.237661641,-6.196369989
1113,-6.114983187,-4.564303812
1114,-5.720813276,-5.776344693
1115,-5.173710322,-4.413220733
1116,-5.522853191,-4.949711677
1117,-6.833332109,-6.479487542
1118,-5.171302522,-5.666989408
1119,-4.247235984,-6.464873127
1120,-5.139035483,-4.934312676
1121,-4.857766647,-5.198267563
1122,-5.604112794,-5.252363546
1123,-3.974146529,-5.891183267
1124,-3.974146529,-5.891183267
1125,-5.162817599,-4.885330589
1126,-4.547227542,-4.19895505
1127,-7.711652531,-9.008600105
1128,-5.382326173,-5.190293028
1129,-3.242246423,-4.908212813
1130,-5.916885474,-5.47512619
1131,-7.067961634,-5.26411687
1132,-5.947232929,-5.185369872
1133,-4.498750794,-4.942329333
1134,-5.936937252,-5.433177889
1135,-6.02549188,-5.609420989
1136,-5.994495936,-5.814246668
1137,-4.216748076,-4.762814657
1138,-5.072691285,-4.166318578
1139,-6.093350674,-4.963415572
1140,-6.726264618,-8.068294969
1141,-6.66866624,-5.494754618
1142,-6.926671929,
1143,-5.868965008,
1144,-5.41219011,-8.039010497
1145,-6.82175138,-6.967149528
1146,-5.116428943,-6.447527721
1147,-6.542532305,-5.171467212
1148,-5.214465668,-3.301233989
1149,-6.477473278,-6.137506327
1150,-6.661323116,-6.546540121
1151,-6.838442426,
1152,-6.477473278,-6.137506327
1153,-7.722171248,-7.680015151
1154,-6.093350674,-4.963415572
1155,-5.242027233,
1156,-6.388208034,-6.890323094
1157,-5.206075567,-3.555321048
1158,-6.946482082,-6.190843138
1159,-4.17747425,-8.911677133
1160,-5.555471112,
1161,-6.267986592,-6.104818902
1162,-5.581793455,-5.679165922
1163,-4.528268533,-5.046472416
1164,-6.134591713,-5.420068041
1165,-5.104818047,
1166,-4.433585896,-3.972695458
1167,-6.230223926,-5.262766521
1168,-5.442711046,-4.28210482
1169,-5.4466469,-3.441525935
1170,-5.139344526,-4.768000152
1171,-5.314700916,-6.602537208
1172,-4.753041509,-3.717124198
1173,-5.104818047,
1174,-5.314700916,-6.602537208
1175,-6.267986592,-6.104818902
1176,-6.412828207,-6.591310537
1177,-3.877402362,-3.979788134
1178,-6.540972923,-4.587171372
1179,-6.838442426,
1180,-5.206075567,-3.555321048
1181,-4.807295114,-5.860139461
1182,-5.613910902,-6.639060469
1183,-6.018817653,-5.800125725
1184,-6.136244916,-6.215223846
1185,-5.068295606,-6.442225406
1186,-6.618853827,-5.242540088
1187,-9.892875079,-9.662657427
1188,-5.589919644,-5.155706841
1189,-6.258805877,-6.612543931
1190,-6.258805877,-6.612543931
1191,-6.186672957,-5.543266181
1192,-5.381661906,-5.555973325
1193,-7.965010359,-6.14448297
1194,-7.461535793,-8.321413336
1195,-8.093754332,-7.129882479
1196,-6.350087178,-6.82575278
1197,-5.508819905,-5.220443308
1198,-4.498750794,-4.942329333
1199,-6.547629102,-5.30887685
1200,-6.232388427,-6.443274883
1201,-6.403457818,-6.504560614
1202,-10.45518751,-10.42481909
1203,-6.146647997,-5.425560606
1204,-7.694942293,-8.839428183
1205,-4.993026674,-5.143441192
1206,-4.621597834,-5.085223616
1207,-5.128166803,-5.580628983
1208,-5.683882406,-5.464630914
1209,-5.976937823,-6.59783344
1210,-6.651515375,-6.263187235
1211,-5.780109335,-5.434002022
1212,-5.916885474,-5.47512619
1213,-8.099838852,-7.941470443
1214,-6.260791757,-6.521630587
1215,-8.686289335,-8.780378785
1216,-6.145809203,-7.193024051
1217,-6.250201294,-5.163624952
1218,-4.569745051,-5.523124389
1219,-5.804413939,
1220,-5.466871693,-6.280506184
1221,-4.892232622,-5.503942523
1222,-5.132427009,-5.260802858
1223,-8.865371955,-10.0066118
1224,-7.73490019,-10.59848539
1225,-5.628855581,-5.428407644
1226,-6.619058664,-6.798647497
1227,-6.302388801,-4.877077568
1228,-7.128673679,-6.712894645
1229,-6.360200311,-5.675822437
1230,-6.176944787,-6.062156038
1231,-5.403071184,-6.649386666
1232,-6.923615805,-7.029142093
1233,-7.002516439,-6.531268078
1234,-8.580099765,-7.485322616
1235,-6.644957604,-6.804695387
1236,-5.803832193,-6.310442261
1237,-7.9464968,-8.114394417
1238,-6.534812978,-4.661183574
1239,-6.414517456,-5.562654613
1240,-5.840345744,-6.121003048
1241,-5.401779797,-4.741003958
1242,-4.605397709,-5.65959602
1243,-7.061193358,-6.000167281
1244,-6.227624324,-4.843048225
1245,-5.023996092,-4.698105269
1246,-5.953550624,-5.640059036
1247,-5.303016695,-5.97285374
1248,-2.741078162,0.417679444
1249,-6.018493662,-6.104277003
1250,-5.523961711,-7.755583677
1251,-7.238453956,-6.674056055
1252,-6.33048988,-6.645134872
1253,-6.063745645,-4.727962373
1254,-5.929972939,-5.492026808
1255,-5.999799569,-5.543250012
1256,-5.47794476,-5.451946338
1257,-8.931951826,-9.443024762
1258,-8.535043,-7.581347834
1259,-4.548203813,-4.607896253
1260,-5.584041792,-4.511281666
1261,-7.753913208,-7.403017322
1262,-5.024396444,-4.987134723
1263,-9.626436709,-9.398145195
1264,-4.659141439,-7.433341175
1265,-5.745585826,-6.079584549
1266,-8.442808065,-6.272081472
1267,-10.39008212,-10.44050907
1268,-5.309554389,-6.511743801
1269,-5.923937247,-5.676672487
1270,-6.14329341,-6.6145628
1271,-9.90212519,-10.09637315
1272,-8.341924901,-8.503353038
1273,-4.590817311,
1274,-7.740065031,-8.919666203
1275,-8.309920453,-7.331177048
1276,-8.606810812,-9.720121212
1277,-5.454255635,-5.70929115
1278,-4.910470042,-5.175711794
1279,-9.43924152,-8.16181467
1280,-7.49048416,-10.88064502
1281,-5.89917495,-6.552366503
1282,-6.486402027,-5.700808435
1283,-5.63096289,-4.806041887
1284,-5.782622507,-4.923089763
1285,-6.497820886,-4.812936203
1286,-6.025581108,-6.033861389
1287,-5.774794084,-6.009622855
1288,-5.284239728,-4.566175031
1289,-6.205238807,-6.239199657
1290,-9.709708636,-9.175211035
1291,-8.555776406,-6.17634465
1292,-9.390188425,-9.77938922
1293,-8.971270391,-8.458672064
1294,-8.647232499,-8.646535237
1295,-5.966779172,-6.088197857
1296,-6.676345614,-6.05392028
1297,-5.9772458,-4.927501648
1298,-4.969960144,-5.546155897
1299,-8.748755216,-8.026970167
1300,-9.114636524,-9.096853212
1301,-6.470749321,-6.694249785
1302,-7.953405138,-8.067695981
1303,-4.704158797,-5.955320256
1304,-9.302759874,-9.406737323
1305,-6.012400842,-5.557457887
1306,-5.18269987,-5.770826145
1307,-5.693157904,-5.301786511
1308,-6.049807603,-5.504298852
1309,-4.385573054,-6.107204592
1310,-5.282867599,-5.322835766
1311,-5.765915108,-5.296845432
1312,-7.162656554,-9.050763826
1313,-5.660493731,-5.950005776
1314,-5.745217224,-6.731525333
1315,-4.690249193,-4.692503653
1316,-5.40839062,-6.052785659
1317,-4.943492188,-4.071245354
1318,-4.956382732,-6.327141209
1319,-5.136309571,-4.693538575
1320,-3.511501909,-5.446709524
1321,-6.722175829,-4.585254554
1322,-5.413252984,-5.628821831
1323,-5.432552405,-5.752675761
1324,-5.906571967,-6.255291283
1325,-8.302333822,-5.507006315
1326,-5.189645361,-4.817753823
1327,-9.629212218,-10.63389241
1328,-4.959894754,-5.446556661
1329,-6.953518774,-7.656866561
1330,-5.934209443,-5.320524203
1331,-8.606269509,-9.766158965
1332,-6.308106497,-7.92146172
1333,-6.579551969,-5.459971216
1334,-5.300307453,-5.575253041
1335,-5.745334517,-7.57208436
1336,-5.090746487,-4.969704267
1337,-4.451310336,-5.366226002
1338,-4.452130558,-5.086595421
1339,-9.556597976,-9.104230437
1340,-7.340554957,-7.838928744
1341,-9.85247315,-9.120136863
1342,-7.326522996,-6.429597598
1343,-4.587275089,-5.993631692
1344,-5.440260562,-5.676334122
1345,-4.36876937,-4.775780735
1346,-4.783273131,-5.375875724
1347,-5.549291496,-5.038394582
1348,-7.125587631,-6.911023931
1349,-4.702609916,-5.760303436
1350,-6.542814069,
1351,-5.695544634,-5.3299105
1352,-6.827782833,-5.830073282
1353,-5.751501184,-4.954212918
1354,-6.666653941,-8.724090056
1355,-5.079696016,-5.291449784
1356,-6.824646167,-5.814290554
1357,-4.684422301,-4.143329892
1358,-8.464279827,-9.314894636
1359,-6.867799034,-5.994441962
1360,-4.423670595,-5.100788313
1361,-10.66180139,-9.604314903
